Lat,Long,Confirmed,Deaths,Recovered,cluster,prob
-18.665695,35.529562,164,0,0,3,0.9997241405802748
64.9631,-19.0208,1801,10,1773,0,0.9999880171820972
6.6111,20.9394,2410,14,396,0,0.9999961896877381
38.9637,35.2433,162120,4489,125963,4,1.0
16.265,-61.551,174,14,157,3,0.9991870092208808
-12.8275,45.166244,171,2,22,3,0.9997556959639858
16.742498,-62.187366,11,1,10,3,0.9999145510152673
20.593684,78.96288,73,1,4,3,0.9996874746657253
9.145,40.4897,1,0,0,3,0.9997680812370757
46.8852,-56.3159,0,0,0,3,0.9998776735217795
22.3,114.2,1025,4,602,0,0.9999975143448837
17.9,-62.8333,6,0,6,3,0.9999142621915398
35.7518,104.2861,139,2,137,3,0.9995422922951034
-42.8821,147.3272,228,13,215,3,0.999225386063527
58.5953,25.0136,2016,69,1904,0,0.9999910279391604
41.6086,21.7453,8332,389,4468,4,0.9006698229858695
15.7835,-90.2308,1518,29,129,0,0.9999946097978257
17.357822,-62.782998,15,0,15,3,0.9999143253786434
53.7267,-127.6476,2558,164,0,0,0.9999985042100774
9.145,40.4897,0,0,0,3,0.9997675788807134
39.549,116.1306,327,6,0,3,0.9943913207233562
11.55,104.9167,1,0,0,3,0.9996923132758061
33.223191,43.679291,8168,256,4095,0,0.9991677213751939
26.820553000000004,30.802498,1794,135,384,0,0.9999787491658131
25.3548,51.1839,37097,16,6600,4,1.0
-18.665695,35.529562,81,0,0,3,0.9998334878297663
-17.6797,149.4068,60,0,60,3,0.9998492637991115
53.1424,-7.6921,24639,1608,21060,4,1.0
21.9162,95.956,0,0,0,3,0.999650582950923
52.9399,-73.5491,37732,2929,0,4,1.0
23.8298,108.7881,254,2,252,3,0.9974437206398792
-33.8688,151.2093,3174,49,2784,0,0.999999989085037
21.0079,-10.9408,0,0,0,3,0.9998283419024225
39.3054,117.323,180,3,140,3,0.9995656254434778
21.521757,-77.78116700000002,2092,83,1827,0,0.9999909456973689
42.7339,25.4858,975,45,170,0,0.9999949637908528
46.2276,2.2137,154188,20240,36782,4,1.0
-31.9505,115.8605,481,6,162,3,0.9970785936356732
23.885942,45.079162,101914,712,72817,4,1.0
11.8251,42.5903,1023,2,411,0,0.9999683239051008
61.92411,25.748151,277,0,10,3,0.9982773589567436
35.9375,14.3754,627,9,596,0,0.9999634032128271
39.0742,21.8243,2952,180,1374,0,0.9999496117019566
52.9399,-106.4509,663,13,0,0,0.9253806271624146
11.8251,42.5903,0,0,0,3,0.9997564719451462
16.265,-61.551,0,0,0,3,0.9999136942198273
40.463667,-3.74922,2,0,2,3,0.9997754542314521
-20.348404,57.552152,0,0,0,3,0.9998285014858289
71.7069,-42.6043,13,0,13,3,0.999824468205951
-11.2027,17.8739,0,0,0,3,0.9998467284141276
37.2692,106.1655,1,0,0,3,0.9995643794019958
42.5063,1.5218,0,0,0,3,0.9997560256977389
23.685,90.3563,216110,2801,119208,4,1.0
15.7835,-90.2308,29742,1244,4321,4,1.0
-51.7963,-59.5236,0,0,0,3,0.99995842595261
39.3054,117.323,176,3,135,3,0.9995828013875577
18.4207,-64.64,0,0,0,3,0.9999158359181165
4.5709,-74.2973,7668,340,1722,0,0.9829352639369808
-6.314993,143.95555,11,0,8,3,0.999781872320402
52.1326,5.2913,48640,6057,0,4,1.0
23.6345,-102.5528,27634,2704,17781,4,1.0
24.974,101.487,174,2,156,3,0.9995093764433314
35.7518,104.2861,91,2,80,3,0.9996675885820058
1.2833,103.8333,48744,27,44795,4,1.0
23.685,90.3563,0,0,0,3,0.9996475261810527
18.9712,-72.2852,5429,92,512,0,0.9999839190951237
39.3999,-8.2245,34351,1474,20807,4,1.0
18.0425,-63.0548,0,0,0,3,0.9999141432750864
-18.766947,46.869107,4578,34,2287,0,0.999998910947086
17.9,-62.8333,6,0,6,3,0.9999142621915398
12.1696,-68.99,29,1,24,3,0.9999250090256183
-21.1151,55.5364,563,3,472,0,0.9478149314837798
39.549,116.1306,319,6,0,3,0.9951034987066127
-13.133897,27.849332,137,3,78,3,0.9998286567711427
35.7452,95.9956,1,0,0,3,0.9995828380858922
26.820553000000004,30.802498,83001,3935,24975,4,1.0
1.373333,32.290275,0,0,0,3,0.9998003133663879
61.92411,25.748151,7087,325,6200,4,0.9901992333369517
43.7333,7.4167,1,0,0,3,0.9997385408793339
-0.7893,113.9213,0,0,0,3,0.9997398439678306
12.8628,30.2176,6242,372,2059,4,0.8555496285551616
-13.133897,27.849332,0,0,0,3,0.9998393772423549
-18.766947,46.869107,0,0,0,3,0.9998332652415082
-17.7134,178.065,0,0,0,3,0.999829527691702
-26.5225,31.4659,15,0,7,3,0.9998669073411245
47.14,9.55,0,0,0,3,0.9997231040342249
25.025885,-78.035889,73,11,15,3,0.9998504457093416
-0.228,15.8277,487,16,147,3,0.9896387118638144
49.3723,-2.3644,564,46,512,0,0.999994573573409
-11.6455,43.3333,0,0,0,3,0.9998195968354685
-14.235,-51.9253,0,0,0,3,0.9999281328319769
41.6086,21.7453,6625,321,2748,0,0.9774712401920145
11.55,104.9167,122,0,120,3,0.9996763662666761
48.3794,31.1656,32536,911,14771,4,1.0
47.4116,28.3699,1174,27,40,0,0.9999945440632874
43.9424,12.4578,0,0,0,3,0.9997242141561516
41.87194,12.56738,240578,34767,190248,4,1.0
-19.015438,29.154857,2704,36,542,0,0.999999008075873
19.85627,102.495496,0,0,0,3,0.9996554527908971
11.55,104.9167,120,0,75,3,0.9997521665647848
-20.348404,57.552152,0,0,0,3,0.9998285014858289
32.427908,53.68804599999999,13938,724,4590,4,1.0
-26.5225,31.4659,0,0,0,3,0.999862866969836
-16.2902,-63.5887,0,0,0,3,0.9999399542463269
-29.61,28.2336,0,0,0,3,0.9998712803289816
48.669,19.699,1664,28,1461,0,0.9999933848536217
12.1696,-68.99,8,1,2,3,0.9999265726889354
8.6195,0.8248,1,0,0,3,0.9998317454761996
48.0196,66.9237,17732,120,10897,4,0.999999999999953
-22.3285,24.6849,24,1,12,3,0.99986825719435
10.6918,-61.2225,137,8,124,3,0.9997704021786935
36.204824,138.252924,16751,898,14342,4,1.0
-29.61,28.2336,0,0,0,3,0.9998712803289816
-1.9403,29.8739,143,0,65,3,0.999801257203694
38.9637,35.2433,0,0,0,3,0.9996822163866651
39.3054,117.323,81,1,2,3,0.9995567952666
-22.9576,18.4904,0,0,0,3,0.9998680547922845
42.3154,43.3569,738,12,573,0,0.9998241407920603
19.1959,109.7453,168,6,162,3,0.9994512545237352
49.8153,6.1296,3444,69,552,0,0.9999949525559001
49.8175,15.473,8586,297,5641,0,0.8808662507517322
6.4280550000000005,-9.429499,0,0,0,3,0.9998513638423684
41.20438,74.766098,449,5,78,3,0.9910726100712661
47.14,9.55,82,1,81,3,0.9997162012437302
8.6195,0.8248,0,0,0,3,0.9998313976406725
48.669,19.699,1429,25,762,0,0.9999953314379348
35.7518,104.2861,139,2,132,3,0.9995673067456704
46.2276,2.2137,132473,17148,30440,4,1.0
3.2028,73.2207,0,0,0,3,0.9997464306419215
3.2028,73.2207,13,0,0,3,0.9997522483889094
15.1794,39.7823,39,0,13,3,0.9997715830918567
3.848,11.5021,2689,125,1524,0,0.9999944376506097
4.860416000000002,-58.93018000000001,4,1,0,3,0.9999206132061631
53.7098,27.9534,14027,89,2386,4,0.9999501921464633
6.877000000000002,31.307,6,0,0,3,0.9997900296589176
53.7267,-127.6476,1,0,0,3,0.999964069867992
-26.5225,31.4659,203,2,73,3,0.9998074331804923
31.8257,117.2264,990,6,984,0,0.99999802094226
56.8796,24.6032,778,11,133,0,0.9676226106373996
43.7333,7.4167,106,4,95,3,0.9996920218188877
64.9631,-19.0208,1795,10,1636,0,0.9999902626097348
31.6927,88.0924,1,0,1,3,0.9996146326848409
46.5107,-63.4168,0,0,0,3,0.9998905375748628
39.3054,117.323,197,3,191,3,0.9991710750601763
31.8257,117.2264,991,6,985,0,0.999998020900402
-30.5595,22.9375,101590,1991,53444,4,1.0
17.357822,-62.782998,15,0,15,3,0.9999143253786434
-4.0383,21.7587,0,0,0,3,0.9998270708288333
48.669,19.699,769,2,107,0,0.9866729437632148
-31.9505,115.8605,544,7,340,3,0.9624622728951806
9.9456,-9.6966,0,0,0,3,0.9998457948425187
15.7835,-90.2308,26658,1092,3797,4,1.0
-51.7963,-59.5236,13,0,13,3,0.9999572785723625
28.0339,1.6596,847,58,61,0,0.9999944669279361
3.2028,73.2207,0,0,0,3,0.9997464306419215
41.377491,64.585262,23,0,0,3,0.9996219162803618
40.463667,-3.74922,235772,28752,150376,4,1.0
37.8957,114.9042,32,0,0,3,0.9995762331013051
31.6927,88.0924,1,0,1,3,0.9996146326848409
53.7098,27.9534,0,0,0,3,0.9996500599065953
51.165691,10.451526,188604,8851,173599,4,1.0
55.3781,-3.4360000000000004,297146,45554,0,4,1.0
42.5063,1.5218,0,0,0,3,0.9997560256977389
39.549,116.1306,328,6,0,3,0.9942936851075516
42.708678000000006,19.37439,0,0,0,3,0.9997097995761526
56.8796,24.6032,1154,30,1019,0,0.9999944669031365
49.3723,-2.3644,436,9,48,3,0.9899240512018826
26.0789,117.9874,350,1,305,3,0.9907007864283746
28.1667,84.25,5,0,1,3,0.9996395510296863
46.8625,103.8467,0,0,0,3,0.999509575965339
-1.8312,-78.1834,0,0,0,3,0.9999435880487116
12.9843,-61.2872,17,0,12,3,0.9999168925677996
43.6661,126.1923,155,2,153,3,0.9994803211226393
33.886917,9.537499,1348,50,1095,0,0.9999952188808395
17.607789,8.081666,342,11,28,3,0.9973609038102006
24.974,101.487,176,2,172,3,0.999380969229573
19.1959,109.7453,168,6,162,3,0.9994512545237352
16.742498,-62.187366,11,1,10,3,0.9999145510152673
18.7357,-70.1627,8480,354,1905,0,0.9748957545908459
31.24,36.51,1173,10,986,0,0.9999954752430962
39.0742,21.8243,3088,183,1374,0,0.9999483472287088
28.0339,1.6596,18242,996,13124,4,1.0
1.6508,10.2679,0,0,0,3,0.9998308635580475
20.593684,78.96288,767296,21129,476378,4,1.0
16.5388,-23.0418,5,1,0,3,0.9998579452936295
15.870032,100.992541,35,0,15,3,0.9997131560683234
60.472,8.4689,8196,232,32,0,0.9874929972137094
24.2155,-12.8858,9,1,8,3,0.9998293026401752
29.31166,47.481766,0,0,0,3,0.9996898114973325
16.5388,-23.0418,0,0,0,3,0.9998568969140951
14.4974,-14.4524,8481,156,5735,0,0.9950000067453231
26.820553000000004,30.802498,656,41,150,0,0.9990471748790184
5.152149,46.199616,1594,61,204,0,0.9999975597539488
7.54,-5.5471,12052,81,6080,4,0.7914674235352113
55.3781,-3.4360000000000004,259046,39447,0,4,1.0
7.873054,80.77179699999998,1,0,0,3,0.9997233296324897
23.685,90.3563,20,1,3,3,0.999663785585771
3.9339,-53.1258,61,0,22,3,0.9999152091630471
36.1408,-5.3536,147,0,145,3,0.9995439754059171
37.5777,112.2922,133,0,112,3,0.9996290083571612
19.3133,-81.2546,164,1,93,3,0.9998928780617485
41.2956,122.6085,154,2,147,3,0.9995172969869928
19.85627,102.495496,0,0,0,3,0.9996554527908971
42.5063,1.5218,854,52,789,0,0.9999944896865671
-19.015438,29.154857,34,4,5,3,0.9998495616903894
18.0708,-63.0501,11,0,0,3,0.9999157000156395
23.885942,45.079162,0,0,0,3,0.999713502585639
33.223191,43.679291,41193,1559,18859,4,1.0
51.9194,19.1451,31620,1346,16181,4,1.0
15.552727,48.516388,1,0,0,3,0.9997361428348902
3.9339,-53.1258,5054,20,1984,0,0.9999682143851191
8.460555000000001,-11.779889,1025,50,621,0,0.9999961579416876
15.552727,48.516388,249,49,10,0,0.999880739342047
36.3427,118.1498,761,7,746,0,0.9999975515292573
3.9339,-53.1258,6745,38,4714,0,0.9956178971590008
25.025885,-78.035889,0,0,0,3,0.9999273968863103
16.742498,-62.187366,12,1,10,3,0.9999147347765955
12.2383,-1.5616,0,0,0,3,0.9998283033940444
48.669,19.699,0,0,0,3,0.9996906504299001
39.549,116.1306,327,6,0,3,0.9943913207233562
21.0079,-10.9408,0,0,0,3,0.9998283419024225
9.9456,-9.6966,3067,18,1575,0,0.9999943177309258
51.2538,-85.3232,20388,1607,0,4,1.0
17.570692,-3.996166000000001,1351,78,769,0,0.9999951511109622
41.1129,85.2401,76,3,72,3,0.9996366319891534
3.2028,73.2207,17,0,13,3,0.999763469933714
23.885942,45.079162,0,0,0,3,0.999713502585639
23.3417,113.4244,1456,8,1337,0,0.999998598786694
13.1939,-59.5432,106,7,91,3,0.9998467066132047
12.865416,-85.207229,1118,46,370,0,0.9999949415326616
-4.6796,55.492,11,0,11,3,0.9997976138994469
42.708678000000006,19.37439,0,0,0,3,0.9997097995761526
3.9339,-53.1258,3774,15,1352,0,0.9999879737028216
4.860416000000002,-58.93018000000001,156,12,86,3,0.9997762139412149
42.5063,1.5218,855,52,802,0,0.9999944529148835
22.3,114.2,96,2,36,3,0.9997143871178212
-20.904305,165.618042,0,0,0,3,0.9998290543468515
-1.9403,29.8739,0,0,0,3,0.999811689067779
56.2639,9.5018,5635,237,1736,0,0.9998940173447993
-17.6797,149.4068,60,0,60,3,0.9998492637991115
-34.9285,138.6007,440,4,436,3,0.5802559315398303
37.5777,112.2922,198,0,197,3,0.999018172847968
-14.235,-51.9253,43079,2741,22991,4,1.0
30.0572,107.874,583,6,576,0,0.9995592555449926
47.14,9.55,28,0,1,3,0.9997364564016391
37.5777,112.2922,27,0,0,3,0.9995778004195567
29.31166,47.481766,17568,124,4885,4,0.9999999462380254
34.802075,38.99681500000001,124,6,0,3,0.9995620040099298
15.415,-61.371,18,0,18,3,0.9999138269721157
35.90775700000001,127.766922,13672,293,12460,4,0.9999999999999958
45.9432,24.9668,32948,1901,21692,4,1.0
43.7333,7.4167,1,0,0,3,0.9997385408793339
-3.3731,29.9189,2,0,0,3,0.9998157712374913
32.3078,-64.7505,146,9,137,3,0.9996578981129347
15.1794,39.7823,39,0,39,3,0.9997717397907466
-18.665695,35.529562,0,0,0,3,0.9998433281372722
43.6661,126.1923,98,1,92,3,0.9996438057037849
4.5353,114.7277,1,0,0,3,0.9997191656417352
25.3548,51.1839,92784,109,76072,4,1.0
-16.2902,-63.5887,330,27,2,3,0.965942275169103
18.0425,-63.0548,77,15,60,3,0.9995946873269309
12.9843,-61.2872,7,0,1,3,0.9999170157990779
37.5777,112.2922,135,0,133,3,0.9995534553083891
35.7518,104.2861,167,2,165,3,0.9993868625774636
19.3133,-81.2546,121,1,55,3,0.9999235663761546
53.7609,-98.8139,286,7,0,3,0.999540601886505
35.7452,95.9956,18,0,18,3,0.9996268687641726
4.5353,114.7277,141,2,138,3,0.9996729175305478
21.9162,95.956,293,6,208,3,0.9989162281757019
23.424076,53.847818,25063,227,10791,4,1.0
1.2833,103.8333,41615,26,33459,4,1.0
14.4974,-14.4524,6793,112,4431,0,0.9998346138045957
-12.4634,130.8456,1,0,0,3,0.999784541987783
-6.369028,34.888822,20,1,1,3,0.999822488196362
22.3,114.2,1047,4,991,0,0.9999987234402384
21.9162,95.956,63,4,2,3,0.9996381011010933
32.427908,53.68804599999999,207525,9742,166427,4,1.0
12.8628,30.2176,0,0,0,3,0.9997732358494196
-1.8312,-78.1834,3747,191,100,0,0.9999408901383307
-0.8037,11.6094,1,0,0,3,0.999834277176245
22.3,114.2,68,2,5,3,0.9996586617325153
29.1832,120.0934,1251,1,1225,0,0.9999982463524504
26.0275,50.55,19013,46,13267,4,1.0
8.460555000000001,-11.779889,735,42,293,0,0.9996357596375416
8.6195,0.8248,58,3,23,3,0.9998403789312569
26.3351,17.228331,0,0,0,3,0.9997610754060916
36.1408,-5.3536,0,0,0,3,0.9997869672530755
33.93911,67.709953,0,0,0,3,0.9996327807211166
52.9399,-106.4509,665,13,0,0,0.9304842571831273
-42.8821,147.3272,212,11,123,3,0.9998042375198343
28.0339,1.6596,2718,384,1099,4,0.9998774520769659
21.9162,95.956,304,6,223,3,0.9985847614530279
51.9194,19.1451,21631,1007,9276,4,1.0
34.802075,38.99681500000001,338,10,0,3,0.9938094370688408
15.2,-86.2419,0,0,0,3,0.9999417403389155
-19.015438,29.154857,0,0,0,3,0.9998502122600686
53.1424,-7.6921,24929,1651,22089,4,1.0
32.427908,53.68804599999999,240438,11571,201330,4,1.0
3.9193,-56.0278,0,0,0,3,0.9999173746968936
1.373333,32.290275,0,0,0,3,0.9998003133663879
42.5063,1.5218,713,36,235,0,0.9935986683188517
43.7333,7.4167,31,0,1,3,0.9997506847882235
47.4116,28.3699,7896,288,4278,0,0.9945619692893259
28.0339,1.6596,13571,905,9674,4,1.0
4.860416000000002,-58.93018000000001,152,12,67,3,0.9997985780768918
18.1096,-77.2975,0,0,0,3,0.9999308993854921
41.2956,122.6085,146,2,143,3,0.9995285769689238
43.6661,126.1923,112,1,103,3,0.9996347779031102
31.9522,35.2332,0,0,0,3,0.99970606698366
-16.2902,-63.5887,107,6,0,3,0.9999229002969937
-17.7134,178.065,0,0,0,3,0.999829527691702
31.24,36.51,0,0,0,3,0.9997056848106286
34.802075,38.99681500000001,39,3,0,3,0.9996853869132007
9.3077,2.3158,572,9,237,3,0.9722477787769297
-0.228,15.8277,60,5,5,3,0.9998152585526229
12.9843,-61.2872,27,0,25,3,0.9999148341094866
29.1832,120.0934,1268,1,1256,0,0.9999982299313606
9.3077,2.3158,1378,26,557,0,0.9999969134993298
46.8852,-56.3159,1,0,1,3,0.9998779271060109
37.8957,114.9042,1276,22,0,0,0.9999956856978084
-20.348404,57.552152,340,10,326,3,0.9732122765399436
41.9029,12.4534,10,0,2,3,0.9997370003271593
47.5162,14.5501,0,0,0,3,0.9997083973594418
23.424076,53.847818,5,0,0,3,0.9997028625206098
42.7339,25.4858,2175,105,573,0,0.9999932971966637
52.9399,-73.5491,10912,216,0,0,0.6974655259049714
3.848,11.5021,2,0,0,3,0.9998251992292768
31.046051,34.851612,17012,284,14811,4,1.0
-26.5225,31.4659,0,0,0,3,0.999862866969836
-27.4698,153.0251,1076,6,1063,0,0.9999999894894707
-13.133897,27.849332,2810,109,1450,0,0.9999983301871819
61.92411,25.748151,1,0,0,3,0.9996287852989865
-23.4425,-58.4438,786,11,202,0,0.8642430246108387
47.862,127.7615,947,13,934,0,0.9999964721194936
-35.4735,149.0124,107,3,103,3,0.9998746573007019
6.4238,-66.5897,0,0,0,3,0.9999271165642305
26.0789,117.9874,331,1,295,3,0.9929973528262264
6.4280550000000005,-9.429499,240,23,131,3,0.9944025859182808
17.0608,-61.7964,25,3,19,3,0.9999106984882555
44.682,-63.7443,0,0,0,3,0.9998926909082189
-0.8037,11.6094,1,0,0,3,0.999834277176245
56.8796,24.6032,1219,31,1045,0,0.9999945330453965
31.046051,34.851612,16529,260,12083,4,0.9999999999997943
12.879721,121.774017,4932,315,242,4,0.7852866542807653
23.6345,-102.5528,304435,35491,240101,4,1.0
26.3351,17.228331,69,3,35,3,0.9997813442755656
9.3077,2.3158,35,1,18,3,0.9998388467271276
-26.5225,31.4659,285,2,189,3,0.9992921821079178
-3.3731,29.9189,328,1,207,3,0.998593902407206
3.9193,-56.0278,1381,23,853,0,0.9999945308528317
15.4542,18.7322,40,0,8,3,0.999799574192133
39.0742,21.8243,3227,188,1374,0,0.9999414706211225
-20.904305,165.618042,0,0,0,3,0.9998290543468515
1.2833,103.8333,509,2,144,3,0.9902364578053592
35.9375,14.3754,0,0,0,3,0.999741560083934
29.1832,120.0934,1205,1,1016,0,0.9999983178142431
17.1899,-88.4976,20,2,16,3,0.9999418057744605
44.682,-63.7443,1064,63,0,0,0.9999969527368342
18.0708,-63.0501,43,3,37,3,0.9999084019746346
-18.766947,46.869107,102,0,11,3,0.9998228090622009
46.1512,14.9955,1946,112,1568,0,0.9999885511285688
23.8298,108.7881,252,2,248,3,0.9976805606392833
5.152149,46.199616,601,28,31,0,0.965411556319834
49.8175,15.473,9364,323,6686,4,0.9231838316425717
53.9333,-116.5765,19,0,0,3,0.9999563012489057
-20.904305,165.618042,18,0,18,3,0.9998494132981138
1.373333,32.290275,101,0,55,3,0.9998115276532991
0.1864,6.6131,0,0,0,3,0.9998390126018815
40.0691,45.0382,0,0,0,3,0.9996548096896009
13.1939,-59.5432,97,7,85,3,0.9998530726542134
-9.19,-75.0152,0,0,0,3,0.9999450679295786
-33.8688,151.2093,4,0,2,3,0.9998581885565863
-22.3285,24.6849,0,0,0,3,0.9998609925051174
18.9712,-72.2852,4441,76,24,0,0.9999845602012729
-13.2543,34.3015,336,4,42,3,0.9987708138364471
43.9159,17.6791,89,0,2,3,0.9997056342051386
-35.6751,-71.543,4355,27,528,0,0.9999856747626475
9.7489,-83.7534,1022,10,653,0,0.9999915432144942
35.7518,104.2861,83,2,17,3,0.9996288637686145
31.24,36.51,765,9,566,0,0.9998197093389273
44.0935,113.9448,199,1,145,3,0.9995195825428339
31.202,121.4491,371,3,326,3,0.9843980856458268
43.9159,17.6791,624,21,30,0,0.9279433657111111
12.879721,121.774017,3,1,0,3,0.9996816634478544
23.6345,-102.5528,331298,38310,264202,4,1.0
-17.6797,149.4068,0,0,0,3,0.999808943743132
23.3417,113.4244,32,0,2,3,0.9996549224382275
15.552727,48.516388,922,254,328,0,0.7864915116406851
46.8852,-56.3159,1,0,1,3,0.9998779271060109
13.7942,-88.8965,11207,309,6422,0,0.8482337937507031
-22.9576,18.4904,16,0,11,3,0.9998718540011446
-13.133897,27.849332,1895,42,1412,0,0.999999022602587
31.7917,-7.0926,5,1,0,3,0.9998005709772377
29.1832,120.0934,1269,1,1267,0,0.9999982228051625
46.8182,8.2275,652,4,4,0,0.967506881174418
-8.874217,125.727539,24,0,0,3,0.9997780968210533
1.2833,103.8333,45298,26,41323,4,1.0
16.742498,-62.187366,12,1,10,3,0.9999147347765955
22.3,114.2,356,4,100,3,0.9988550839115287
7.9465,-1.0232,0,0,0,3,0.9998356201031923
-35.6751,-71.543,321205,7186,292085,4,1.0
-18.766947,46.869107,128,0,75,3,0.9998245281241567
46.2276,2.2137,5,0,0,3,0.9997480906805465
46.8852,-56.3159,0,0,0,3,0.9998776735217795
6.4238,-66.5897,0,0,0,3,0.9999271165642305
21.69400000000001,-71.7979,4,0,0,3,0.9999228060678477
16.5388,-23.0418,380,3,155,3,0.9988605364160706
32.3078,-64.7505,141,9,127,3,0.9997043866056056
22.1667,113.55,45,0,45,3,0.9997099450706595
29.1832,120.0934,27,0,0,3,0.9996184458637057
26.820553000000004,30.802498,196,6,32,3,0.9995866146906938
10.6918,-61.2225,116,8,104,3,0.9998170919354392
12.879721,121.774017,38805,1274,10673,4,1.0
6.877000000000002,31.307,45,0,0,3,0.9997940234137472
22.3,114.2,1000,4,336,0,0.9997441857151734
18.0708,-63.0501,41,3,33,3,0.999909795393434
21.512583,55.92325500000001,32394,140,17279,4,1.0
15.7835,-90.2308,2743,51,222,0,0.9999951712588528
7.54,-5.5471,2109,27,1004,0,0.9999968622077843
21.9162,95.956,201,6,120,3,0.999620509906628
30.3753,69.3451,6,0,1,3,0.999651837102024
46.8852,-56.3159,4,0,1,3,0.9998787611924776
12.1696,-68.99,14,1,8,3,0.9999266232767067
1.373333,32.290275,227,0,63,3,0.999663214138141
37.8957,114.9042,1276,22,0,0,0.9999956856978084
-13.133897,27.849332,654,7,124,3,0.6850853908068295
53.1355,-57.6604,247,3,0,3,0.9995320262121614
8.6195,0.8248,263,11,96,3,0.9995000357067028
50.8333,4.469936,1,0,0,3,0.9997279078014883
9.082,8.6753,29789,669,12108,4,1.0
-0.228,15.8277,2633,49,626,0,0.999997882334196
-8.874217,125.727539,24,0,0,3,0.9997780968210533
18.2206,-63.0686,3,0,3,3,0.9999142073143842
46.8182,8.2275,30597,1886,27600,4,1.0
-1.9403,29.8739,0,0,0,3,0.999811689067779
14.058324,108.277199,212,0,58,3,0.9996138471657351
36.1408,-5.3536,185,0,180,3,0.9991958280808577
17.1899,-88.4976,30,2,19,3,0.9999422768289618
28.1667,84.25,110,0,31,3,0.9996837226052184
18.9712,-72.2852,0,0,0,3,0.9999246702313777
35.7452,95.9956,18,0,18,3,0.9996268687641726
12.879721,121.774017,6087,397,516,4,0.9999184230127488
-1.9403,29.8739,1299,4,663,0,0.999998253092043
-1.9403,29.8739,50,0,0,3,0.9998156499276344
51.9194,19.1451,0,0,0,3,0.9996820226058057
17.357822,-62.782998,15,0,15,3,0.9999143253786434
18.0425,-63.0548,52,9,5,3,0.9998643608241142
27.6104,111.7088,1019,4,1015,0,0.9999982401875579
9.7489,-83.7534,0,0,0,3,0.9999422609846101
42.708678000000006,19.37439,0,0,0,3,0.9997097995761526
18.7357,-70.1627,3167,177,152,0,0.9999733950318823
-1.9403,29.8739,0,0,0,3,0.999811689067779
39.549,116.1306,349,6,0,3,0.9916818030860178
-11.2027,17.8739,0,0,0,3,0.9998467284141276
46.1512,14.9955,1469,107,1346,0,0.9999872258259975
-18.766947,46.869107,3573,33,1761,0,0.9999994049904768
-14.235,-51.9253,0,0,0,3,0.9999281328319769
12.9843,-61.2872,12,0,1,3,0.999917614461086
18.9712,-72.2852,72,5,2,3,0.9999159833352331
46.2276,2.2137,188680,29287,69344,4,1.0
41.2956,122.6085,146,2,143,3,0.9995285769689238
-17.7134,178.065,18,0,15,3,0.9998493247956497
-9.19,-75.0152,282365,9504,171159,4,1.0
44.682,-63.7443,1067,63,0,0,0.9999969559368371
9.145,40.4897,317,5,113,3,0.9993641006700861
23.7,121.0,443,7,430,3,0.5597801528029692
-42.8821,147.3272,0,0,0,3,0.9998750888232169
-1.8312,-78.1834,74620,5318,31955,4,1.0
46.1512,14.9955,286,1,0,3,0.9980971126026985
6.4280550000000005,-9.429499,0,0,0,3,0.9998513638423684
-37.8136,144.9631,1884,20,1721,0,0.9999999951436038
15.415,-61.371,18,0,18,3,0.9999138269721157
42.7339,25.4858,1594,72,287,0,0.9999948050699019
23.3417,113.4244,1589,8,1575,0,0.9999984441579766
31.046051,34.851612,79,0,4,3,0.9997150890273268
15.7835,-90.2308,32074,1350,4624,4,1.0
-20.904305,165.618042,21,0,21,3,0.9998519871462851
-42.8821,147.3272,228,13,202,3,0.9993984084902401
15.7835,-90.2308,34,1,10,3,0.9999466542120252
48.0196,66.9237,11308,41,5587,4,0.9090089442256349
32.427908,53.68804599999999,192439,9065,152675,4,1.0
42.602636,20.902977,5237,112,2462,0,0.9999921131823128
-6.314993,143.95555,0,0,0,3,0.9997671605501859
28.0339,1.6596,7918,582,4256,4,0.999999999999778
48.0196,66.9237,0,0,0,3,0.9995688406912765
49.8175,15.473,4091,53,72,0,0.9999776638445664
41.87194,12.56738,238833,34675,184585,4,1.0
-0.7893,113.9213,1285,114,64,0,0.9999943119408952
26.8154,106.8748,146,2,144,3,0.999553180850354
60.472,8.4689,0,0,0,3,0.9996887631909986
30.9756,112.2707,68135,4512,63623,4,1.0
61.8926,-6.9118,187,0,187,3,0.9989986693616003
-11.6455,43.3333,0,0,0,3,0.9998195968354685
-23.4425,-58.4438,0,0,0,3,0.9999405725571014
18.7357,-70.1627,5543,265,581,0,0.9994061223132964
17.9,-62.8333,6,0,6,3,0.9999142621915398
32.3078,-64.7505,48,4,25,3,0.999899968784279
36.204824,138.252924,17187,922,15233,4,1.0
48.3794,31.1656,1,0,0,3,0.9996605426800962
18.1096,-77.2975,73,4,19,3,0.9999280967352777
27.614,115.7221,935,1,790,0,0.9999983294093929
-13.133897,27.849332,74,3,35,3,0.9998511986390952
31.24,36.51,1214,11,1022,0,0.9999954816152378
21.512583,55.92325500000001,50207,233,32005,4,1.0
54.2361,-4.5481,336,24,312,3,0.6969684516068014
52.1326,5.2913,49722,6095,0,4,1.0
60.472,8.4689,87,0,0,3,0.9996848062349293
15.415,-61.371,18,0,18,3,0.9999138269721157
47.862,127.7615,484,13,469,0,0.8520476926459417
